Avg Threads Running,2,2,3.1,3.6,3.9,4.199999999999999,4.9,5.6,6.1,6.8999999999999995,7.444444444444445,9,8.5,8.714285714285714,10.142857142857142,11,11.666666666666666,12.2,13.5,16.5,16.5,16.666666666666664,16.666666666666664,16.75,15.750000000000002,14.200000000000001,14,14,14,15.6,18,18.57142857142857,17.375,17.125,18,19.666666666666668,21.2,25.666666666666664,25.666666666666664,25.666666666666668,21.833333333333336,21,23.4,25.5,25.5,25.5,25.5,18,19.75,16.333333333333336,25,29,29,29,29,25.333333333333336,25.333333333333336,25.333333333333336,25.5,28.666666666666664,26.5,26.5,26,29.25,38.6,56.8,72,89.42857142857143,107,137.375,155.55555555555554,170.1,197.70000000000002,223.9,246.5,265.7,281,291.70000000000005,298.8,301.09999999999997,301.29999999999995,301.29999999999995,301.4,301.4,301.4,301.6,301.6,301.70000000000005,301.7,301.9,301.7,301.7,301.70000000000005,301.7,296.20000000000005,283.7,281.7777777777778,279.25,276.14285714285717,271.66666666666663,265.8,257,242,147.33333333333334,97.5,17,17,20,20,18,18,18,18,17.333333333333332,17.333333333333332,17.333333333333332,17.333333333333332,14.5,14.5,16.5,15
Peak Threads Connected,2,2,13,13,13,13,13,13,13,13,13,16,16,16,16,16,16,16,16,22,22,22,22,22,22,22,22,22,22,30,30,30,30,30,30,30,30,48,48,48,48,48,48,48,48,48,48,30,30,25,33,33,33,33,33,33,33,33,33,35,35,35,35,39,76,109,148,194,230,278,301,301,301,301,302,302,302,302,302,302,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,302,302,302,301,247,178,17,17,23,23,23,23,23,23,23,23,23,23,15,15,18,18
Peak Threads Running,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4,4,12,13,13,13,13,13,13,13,24,24,24,24,24,24,24,24,24,24,22,22,5,14,14,14,14,14,14,14,14,14,14,13,13,13,35,73,103,145,190,224,276,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,214,214,157,4,4,4,4,4,4,4,4,3,3,3,3,3,3,5,5
Sort Range,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sort Merge Passes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opened_tables,0,0,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.21555,0.11092623405435384,0.10866500311915159,0.11007246376811594,0.8874098724348307,0.8921771678103557,1.5522785231178622,1.7458535977054495,1.657667284038562,2.499687539057618,2.499687539057618,2.1805088982203555,1.9205608878224356,2.666962995888432,2.2553564716200976,2.0042311546598377,1.5008591065292096,1.7182130584192439,1.3737113402061856,0.7612856190634893,1.5933839106784997,2.003506135737541,1.891831738259515,2,1.97745,1.8996285714285714,1.5,3.625,3.2396625000000006,3.106279121366763,2.7777777777777777,2.666666666666667,2.875,0.8,0.8,0.8711919698870766,0.7206273525721455,0,0.44429634566255694,0.49893975302482224,0.7765697803416908,0.7300200300450677,0.6,0.6,0.6,0.8572653236176597,0.8572653236176597,0.8572653236176597,0.5997600959616154,0.4444444444444445,0.2501250625312656,0.2501250625312656,0.4284490145672665,0.375751503006012,0.333926981300089,0.2543351152689609,0.24513598625823074,0.2504382669671926,0.22256843979523705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.444444444444446,23.444444444444446,22.740524999999998,22.974885714285712,23.287366666666664,23.72484,24.38105,25.474733333333333,27.6621,1.773049645390071,0.8723828514456631,0,0,0,0,0,0,0.33338889814969164,0.33338889814969164,0.33338889814969164,0.25460076679446575,0.35685,0.30685,0.332944897619444,0.28498147620404674
table_open_cache_hits,278,274.33333333333337,423.2222222222223,726.4444444444445,967.2222222222223,1158.4444444444446,1453.4444444444446,1692,2005.8888888888891,2295.5555555555557,2197.3167000000003,2787.9090404880753,2406.386494073612,2168.7577536231884,2707.043815862451,2394.045907673113,2615.9219425656947,2553.5602943010354,2083.6877760364723,2333.833270841145,2333.833270841145,2006.9068436312737,1767.654694061188,2413.490387820869,2418.3686254855284,2390.8250751586684,2065.932560137457,2365.1202749140894,1890.9136597938145,1864.6422429595066,2096.4029544803893,2457.4254946155775,2442.3547740930335,2478.777777777778,2212.3271166666664,1973.7140857142858,1216.375,2490.75,2225.983275,2465.498114044819,2445.888888888889,2434.4444444444443,2428.75,1231.3333333333335,1231.3333333333335,1340.9096403178587,1109.165600167294,679.35,2434.2996778851493,2445.5531994511666,2481.3623252718,1211.8332498748125,996,996,996,2476.21088726961,2476.21088726961,2476.21088726961,2469.2123150739703,2475.5555555555557,2483.4917458729365,2483.4917458729365,2448.157669237361,2359.9699398797593,2198.241317898486,1389.8142373872367,1462.8489979959918,1653.3934385174057,1568.2172267972403,961.5753815934852,1037.1912835129042,1018.2587397016256,864.8888888888889,799.8888888888889,714.8888888888889,640,534.7777777777778,473.2222222222223,383.6666666666667,328.8888888888889,330.55555555555554,332.55555555555554,334.22222222222223,334.77777777777777,334.8888888888889,336.33333333333337,332.8888888888889,334.33333333333337,331.55555555555554,335.11111111111114,330,329.55555555555554,328.33333333333337,439.7777777777778,814.7777777777778,1032.6666666666667,962.86185,940.5547999999999,915.0500333333333,897.38364,883.7263999999999,882.5606666666666,783.1913999999999,2473.958333333333,2500.124626121635,1641.803607214429,2396.793587174349,2374.8956768486064,2374.8956768486064,2374.8956768486064,1813.1734768819892,2402.5670945157526,2402.5670945157526,2402.5670945157526,1834.7804259043173,1740.1790250000001,1496.354025,2460.795738305311,2419.9202051866628
table_open_cache_misses,0,0,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.21555,0.11092623405435384,0.10866500311915159,0.11007246376811594,0.8874098724348307,0.8921771678103557,1.5522785231178622,1.7458535977054495,1.657667284038562,2.499687539057618,2.499687539057618,2.1805088982203555,1.9205608878224356,2.666962995888432,2.2553564716200976,2.0042311546598377,1.5008591065292096,1.7182130584192439,1.3737113402061856,0.7612856190634893,1.5933839106784997,2.003506135737541,1.891831738259515,2,1.97745,1.8996285714285714,1.5,3.625,3.2396625000000006,3.106279121366763,2.7777777777777777,2.666666666666667,2.875,0.8,0.8,0.8711919698870766,0.7206273525721455,0,0.44429634566255694,0.49893975302482224,0.7765697803416908,0.7300200300450677,0.6,0.6,0.6,0.8572653236176597,0.8572653236176597,0.8572653236176597,0.5997600959616154,0.4444444444444445,0.2501250625312656,0.2501250625312656,0.4284490145672665,0.375751503006012,0.333926981300089,0.2543351152689609,0.24513598625823074,0.2504382669671926,0.22256843979523705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.444444444444446,23.444444444444446,22.740524999999998,22.974885714285712,23.287366666666664,23.72484,24.38105,25.474733333333333,27.6621,1.773049645390071,0.8723828514456631,0,0,0,0,0,0,0.33338889814969164,0.33338889814969164,0.33338889814969164,0.25460076679446575,0.35685,0.30685,0.332944897619444,0.28498147620404674
table_open_cache_overflows,0,0,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.21555,0,0,0,0.11092623405435384,0.11152214597629447,0.22175407473112316,0.24940765681506422,0.23680961200550885,0.2499687539057618,0.2499687539057618,0.16773145370925813,0.1477354529094181,0.222246916324036,0.1252975817566721,0.11134617525887987,0.12507159221076747,0.143184421534937,0.11447594501718213,0,0,0.1252191334835963,0.11128421989761852,0.11111111111111112,0.10985833333333332,0.11174285714285714,0.125,0.125,0.11171250000000002,0.11093854004881296,0,0,0,0,0,0,0,0,0.11107408641563923,0.12473493825620556,0.11093854004881296,0,0,0,0,0.1428775539362766,0.1428775539362766,0.1428775539362766,0.19992003198720512,0.11111111111111112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2222222222222223,1.2222222222222223,1.185525,1.197742857142857,1.2140333333333333,1.2368400000000002,1.27105,1.3280666666666667,1.4421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sort Scan,0.888888888888889,0.888888888888889,1,1,1,1.1111111111111112,1,1,0.888888888888889,1,0.8622,0.9983361064891845,0.9779850280723643,0.8805797101449275,0.9983361064891845,0.8921771678103557,0.9978933362900543,0.9976306272602569,0.828833642019281,0.9998750156230471,0.9998750156230471,0.8386572685462907,0.7386772645470906,1.000111123458162,1.1276782358100488,1.1134617525887986,0.8755011454753723,1.002290950744559,0.8013316151202747,0.7612856190634893,0.8579759519038076,1.0017530678687705,0.8902737591809482,0.888888888888889,0.7690083333333333,0.6704571428571429,0.375,0.875,0.7819875000000002,0.9984468604393166,0.888888888888889,1.1111111111111112,1.125,0.6666666666666667,0.6666666666666667,0.7259933082392305,0.6005227938101213,0.3,0.8885926913251139,0.9978795060496445,0.9984468604393166,0.7300200300450677,0.6,0.6,0.6,1.0001428775539363,1.0001428775539363,1.0001428775539363,0.7996801279488205,1,1.250625312656328,1.250625312656328,0.9997143673236218,1.0020040080160322,1.1130899376669634,0.7630053458068826,0.7354079587746922,0.8765339343851741,0.8902737591809482,0.9577444039775749,1.0552477449260838,1.0020040080160322,1,0.888888888888889,0.888888888888889,1,1,1,1,1,1,1,1,1.1111111111111112,1,1.1111111111111112,1,1,0.888888888888889,1.1111111111111112,1,1.1111111111111112,1,1,0.888888888888889,1,0.754425,0.7621999999999999,0.5518333333333333,0.5622,0.34665,0.24146666666666666,0.2622,1.1081560283687943,1.1216350947158524,0.5147795591182364,0.751503006012024,1.0015022533800702,1.0015022533800702,1.0015022533800702,0.764621932899349,1.0001666944490748,1.0001666944490748,1.0001666944490748,0.7638023003833971,0.5352750000000001,0.46027500000000005,0.8323622440486101,0.9974351667141637
Slow Queries,3,2.666666666666667,9.666666666666668,16.444444444444446,21.11111111111111,25,28.111111111111114,30.22222222222222,32.333333333333336,34.88888888888889,33.6258,32.61231281198003,25.21028072364317,20.583550724637682,24.403771491957848,20.96616344354336,22.39716154784344,22.321985284948248,18.11593531842143,20.87239095113111,20.87239095113111,16.10221955608878,14.18260347930414,18.668740971219027,18.293446936474126,17.704041866161898,14.633376288659793,16.75257731958763,13.393685567010309,12.434331778036993,13.850183223590037,16.528925619834713,16.358780324949922,16.333333333333336,14.721016666666666,12.738685714285714,7.625,16.125,14.4109125,17.417350787663633,16.88888888888889,16.11111111111111,16.625,8.666666666666668,8.666666666666668,9.437913007109996,7.806796319531577,3.3,11.55170498722648,11.2261444430585,12.75793210561349,8.030220330495744,6.6,6.6,6.6,14.716388055436491,14.716388055436491,14.716388055436491,13.994402239104357,14.777777777777777,15.757878939469734,15.757878939469734,14.42445015709797,14.779559118236474,13.69100623330365,8.90172903441363,9.070031491554538,10.51840721262209,10.349432450478522,7.302801080329009,8.207482460536209,8.016032064128257,6.444444444444445,6.333333333333334,6,6.111111111111112,5.666666666666667,5.333333333333334,5.444444444444445,5.333333333333334,5.666666666666667,6,6.333333333333334,6.444444444444445,6.333333333333334,6.333333333333334,5.777777777777778,6.111111111111112,5.444444444444445,5.777777777777778,5.333333333333334,5.333333333333334,4.888888888888889,5.111111111111112,9.88888888888889,12.777777777777779,11.316374999999999,11.21522857142857,10.484833333333333,10.45692,9.937299999999999,9.900133333333333,9.9636,28.812056737588655,29.03788634097707,9.952404809619237,14.529058116232466,16.524787180771156,16.524787180771156,16.524787180771156,12.616261892839258,18.336389398233038,18.336389398233038,18.336389398233038,14.003042173695615,12.311325,10.586325,21.308473447644417,20.37617554858934
Aborted Connects (attempts),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9759959909797047,6.234691605433089,10.555555555555555,15.666666666666668,21.602333333333334,27.09011111111111,31.590088888888893,36.7486,41.907111111111114,45.333333333333336,45.44444444444444,45.333333333333336,45.22222222222222,44.77777777777778,43.333333333333336,43.22222222222222,43,42.66666666666667,42.55555555555556,43,43.22222222222222,43.333333333333336,42.66666666666667,42.66666666666667,38.55555555555556,33.55555555555556,27.805950000000003,23.410428571428568,18.76233333333333,14.6172,9.706199999999999,4.8293333333333335,0.3933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aborted Clients (timeout),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9759959909797047,6.234691605433089,10.555555555555555,15.666666666666668,21.602333333333334,27.09011111111111,31.590088888888893,36.7486,41.907111111111114,45.333333333333336,45.44444444444444,45.333333333333336,45.22222222222222,44.77777777777778,43.333333333333336,43.22222222222222,43,42.66666666666667,42.55555555555556,43,43.22222222222222,43.333333333333336,42.66666666666667,42.66666666666667,38.55555555555556,33.55555555555556,27.805950000000003,23.410428571428568,18.76233333333333,14.6172,9.706199999999999,4.8293333333333335,0.3933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Table Locks Immediate,57,53.44444444444444,136.77777777777777,298,427.6666666666667,532,687.6666666666667,814.7777777777778,981,1134.4444444444446,1094.886225,1390.016638935108,1199.7702994385527,1080.9115942028986,1344.0931780366057,1188.1569432314413,1296.9287060649738,1263.4991894251154,1030.0034074179607,1146.4816897887763,1146.4816897887763,985.086827634473,867.6503149370126,1190.7989776641848,1194.461846886355,1180.9375347956798,1024.3363402061855,1172.680412371134,937.5579896907217,918.2373375270788,1032.1450701402805,1211.9959929877286,1203.6501224126418,1220.5555555555557,1088.9158,970.3749714285714,599.25,1228.125,1097.5753125,1219.8801863767474,1209.888888888889,1204.6666666666667,1203.375,612.8000000000001,612.8000000000001,667.3330489335007,552.0005520702636,336.15,1205.7092080417638,1210.4278408382188,1228.422453960506,598.3730846269405,491.8,491.8,491.8,1223.3176168024004,1223.3176168024004,1223.3176168024004,1220.111955217913,1223.2222222222222,1227.113556778389,1227.113556778389,1213.0819765781205,1171.7184368737476,1089.6037399821905,688.7394921483461,723.1511594617807,817.3052842474331,773.647896728244,471.2102467569668,506.75341706339276,490.09129369850814,405.2222222222223,368.22222222222223,322.55555555555554,281,222.55555555555557,187.88888888888889,138,106.33333333333334,107.88888888888889,109.33333333333334,110.88888888888889,111.33333333333334,109.77777777777779,111.11111111111111,107.77777777777779,109.22222222222221,106.44444444444446,109.88888888888889,106.44444444444446,106.11111111111111,105,143.44444444444446,338,458.33333333333337,429.91447500000004,426.06979999999993,418.0689333333333,416.0280000000001,414.59340000000003,419.1861333333333,397.233,1254.2109929078015,1265.2043868394817,808.2039078156312,1179.8597194388778,1174.4283091303623,1174.4283091303623,1174.4283091303623,896.6466533133032,1202.8671445240875,1202.8671445240875,1202.8671445240875,918.5995665944323,872.49825,750.2482500000001,1216.9136007990678,1199.2020518666288
Table Locks Waited,0,0,1.6463333333333334,5.268266666666667,7.68288888888889,9.109711111111112,11.8536,13.170666666666667,15.36577777777778,19.31697777777778,18.7,24.736550194120905,20.646350592638804,18.49217391304348,23.849140321686075,21.18920773549595,24.61470229515467,25.190173338321486,19.655197796457237,27.74653168353956,27.74653168353956,27.172495500899817,23.933143371325734,27.558617624180464,28.06665831349455,26.834428237390046,18.135380870561285,20.761741122565866,16.59901202749141,18.017092984502582,19.243174921271113,22.789882294014525,22.813265079011796,23.11111111111111,20.982941666666665,18.884542857142858,10.75,20.75,18.544275000000003,21.965830929664968,21.666666666666668,21.22222222222222,21,11.733333333333334,11.733333333333334,12.777482225010456,10.569201171058136,6.15,20.881928246140173,20.705999750530122,23.29709341025072,15.33042063094642,12.6,12.6,12.6,26.289469924274897,26.289469924274897,26.289469924274897,24.19032387045182,23.444444444444446,22.511255627813902,22.511255627813902,21.565267066552416,20.165330661322646,18.477292965271594,10.173404610758435,10.418279415974807,11.14450288004007,10.126864010683285,4.19013176740189,4.220990979704335,4.008016032064129,2.888888888888889,2.3333333333333335,1.8888888888888888,1.3333333333333335,0.888888888888889,0.6666666666666667,0.11111111111111112,0,0,0,0,0.11111111111111112,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.11111111111111112,1.6666666666666667,17.22222222222222,20.333333333333336,19.722825,19.926085714285712,20.1971,20.576520000000002,21.14565,22.0942,22.0248,21.94148936170213,21.186440677966104,12.697895791583166,18.537074148296593,20.697713236521448,20.697713236521448,20.697713236521448,15.802186613253212,27.004500750125022,27.004500750125022,27.004500750125022,20.622662110351722,19.983600000000003,17.183600000000002,25.80322956550691,24.93587916785409
bytes_received_rate,12358.777777777777,11616.777777777777,21073.777777777777,40067.444444444445,54865.11111111111,67032.55555555556,85394.88888888889,100734.22222222222,120930.33333333334,138662.8888888889,133317.675,170279.4231835829,147300.30165315035,133218.3913768116,165896.61674986134,146835.6334996881,160560.92693203237,156159.49619653323,127927.03890630192,142738.15773028374,142738.15773028374,123115.22248550288,108438.11790641872,148510.05667296366,148809.92356847512,147191.07003674426,127177.42260882017,145595.2176403207,116403.37650343643,113359.6157494584,126533.55797881477,149109.81718006512,147737.70309370133,149523.8888888889,133087.21876666666,118653.81762857144,72851.375,149049.875,133205.87328750003,150385.73330374973,148980.11111111112,148942.6666666667,148976.375,77629.73333333334,77629.73333333334,84538.0003805939,69927.63651610205,42018.6,147791.95823614352,148046.65086690782,149737.18659862436,72827.771557336,59856.8,59856.8,59856.8,148793.5419345621,148793.5419345621,148793.5419345621,148365.05397840863,149489.11111111112,150895.44772386193,150895.44772386193,149541.55955441302,143651.80360721442,132837.37756010686,81799.89561059137,84572.65066704838,94053.84422739796,88491.98753616738,48787.38022056717,52529.64649367328,51531.84146069919,42390.66666666667,39283.11111111111,35774.555555555555,32782.66666666667,28067.77777777778,25472.222222222223,21753.444444444445,19198.444444444445,19526.555555555555,19613.111111111113,19777.555555555555,20117.333333333336,19517.111111111113,19800.666666666668,19259.555555555555,19405,18951.777777777777,19568.88888888889,19245.777777777777,19366.777777777777,19127.666666666668,22914.111111111113,47733.222222222226,60675.44444444445,56269.219724999995,55387.65848571427,53563.81286666666,52731.21168000001,51752.0718,51363.944200000005,49414.605299999996,150659.79609929078,152944.79062811568,100068.34168336671,146085.17034068136,145757.13570355534,145757.13570355534,145757.13570355534,111281.9291812719,148599.099849975,148599.099849975,148599.099849975,113481.41757792965,107302.47547500001,92267.80047500001,147186.6156151157,146158.30721003137
bytes_sent_rate,145716.6666666667,131987.77777777778,160132.44444444444,194003,220658.22222222225,234463.44444444444,271663.1111111111,294967.3333333334,322558.22222222225,359580,335410.67295,409092.62340543536,361978.7731503431,324585.0934057971,409897.39323349966,359203.7988958204,398291.495731234,390321.3617658062,319635.31306691363,378954.0057492814,378954.0057492814,328550.526479704,289382.5800689862,383306.3673741527,396801.0274401704,384174.03407192964,330055.17683276057,377853.6655211913,302094.0055841924,296193.9033327779,318395.6111594618,384963.31079388934,375394.94769641664,372093.6666666667,336764.678625,289060.66908571427,175094.875,364652.75,325890.162675,393872.3097404038,372556,381436.8888888889,383881,207278.00000000003,207278.00000000003,225723.66141781682,186712.74548306147,98724,376453.8487170943,387921.16751902207,399077.4351009541,210788.41687531298,173246,173246,173246,386023.28904129163,386023.28904129163,386023.28904129163,366962.6149540184,377101.7777777778,389787.1435717858,389787.1435717858,401467.1522422165,385305.3607214429,371624.44345503114,263767.5145213832,283747.1103177784,323672.6771850739,317463.2762074338,227650.21807709616,257628.18444625413,251008.35003340017,238516.8888888889,227285.44444444444,218408.7777777778,205995.22222222222,194376.44444444444,187203.33333333334,177838.44444444444,159364.55555555556,168650,169785.22222222222,172882.22222222222,176507.55555555556,170884.11111111112,179437.44444444444,165186.22222222222,172364.77777777778,165162.22222222222,179260.11111111112,168623,168817.22222222222,167091.11111111112,193224.77777777778,222284.22222222225,257334.44444444444,219231.055125,214454.33417142852,187820.7793,183277.87464,166284.7696,145845.9874,117240.8946,408688.829787234,410954.63609172485,255346.6194889779,372768.7875751503,396673.67718244035,396673.67718244035,396673.67718244035,302850.4356868636,372682.9471578597,372682.9471578597,372682.9471578597,284608.6496707784,240400.21005000002,206716.56005000003,389006.15948060603,391641.63579367346
qcache_hits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qcache_inserts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qcache_not_cached,26.888888888888893,25.333333333333336,60.44444444444444,126.66666666666667,180.77777777777777,222.11111111111114,291.11111111111114,348.55555555555554,419.55555555555554,485.55555555555554,468.28237499999994,604.8807542983916,525.7212850904555,476.1734782608696,592.5679423183582,523.1503867747973,567.6904313116753,554.932036413518,453.4904069905495,506.93663292088496,506.93663292088496,442.475574885023,389.726124775045,525.7250805645072,523.493296579376,514.9760605723193,436.2497136311569,499.42726231386024,399.29209621993124,403.4813781036494,453.37900658459773,526.9221136989732,521.0327175606499,536,480.849925,429.3160571428572,257.125,546.75,488.63047500000005,534.0581317949857,528.7777777777778,529.1111111111111,525.875,252.00000000000006,252.00000000000006,274.4254705144291,226.99761606022585,139.65,532.6002443629901,541.4743669701884,553.5833148435767,274.0008512769154,225.2,225.2,225.2,547.5067866838119,547.5067866838119,547.5067866838119,540.983606557377,541.3333333333334,541.7708854427212,541.7708854427212,530.4198800342759,509.51903807615236,478.7399821905609,309.90733795522885,333.5075093043229,384.1723015276735,369.68617849988874,252.60508654908534,272.60566743923835,261.3003785348475,225.11111111111114,202,171.77777777777777,143.11111111111111,107.55555555555557,82.66666666666667,48.88888888888889,27.888888888888893,28,28.888888888888893,29.666666666666668,30.22222222222222,31,31.77777777777778,30.333333333333336,31.22222222222222,29.888888888888893,31.444444444444446,29.22222222222222,28.888888888888893,29,95.55555555555556,163.44444444444446,208.22222222222223,197.65935,198.17199999999997,196.78376666666665,198.11928,200.24814999999998,204.8844666666667,139.6215,491.24556737588654,500.12462612163506,358.9729458917835,524.0480961923847,515.4398264062761,515.4398264062761,515.4398264062761,393.5254214655316,522.253708951492,522.253708951492,522.253708951492,398.83210118353054,381.294225,327.86922500000003,549.1926086232729,532.4878882872614
qcache_lowmem_prunes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com admin_commands,1,1,1,1,1,1,1,1,1,1,0.8622,0.9983361064891845,0.8693200249532127,0.7705072463768117,0.9983361064891845,0.8921771678103557,0.9978933362900543,0.9976306272602569,0.828833642019281,0.9998750156230471,0.9998750156230471,0.8386572685462907,0.7386772645470906,1.000111123458162,1.0023806540533768,1.0021155773299188,0.8755011454753723,1.002290950744559,0.8013316151202747,0.7612856190634893,0.8579759519038076,1.0017530678687705,1.0015579790785667,1,0.8788666666666666,0.7822,0.5,1,0.8937000000000002,0.9984468604393166,1,1,1,0.5333333333333334,0.5333333333333334,0.5807946465913844,0.48041823504809705,0.3,0.9996667777407531,0.9978795060496445,0.9984468604393166,0.4866800200300451,0.4,0.4,0.4,1.0001428775539363,1.0001428775539363,1.0001428775539363,0.9996001599360256,1,1.0005002501250624,1.0005002501250624,0.9997143673236218,1.0020040080160322,1.001780943900267,0.7630053458068826,0.8579759519038076,1.0017530678687705,1.0015579790785667,0.8380263534803781,0.9379979954898523,1.0020040080160322,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8622,0.7621999999999999,0.6622,0.5622,0.4622,0.36219999999999997,0.2622,0.9973404255319149,0.9970089730807578,0.6863727454909819,1.0020040080160322,1.0015022533800702,1.0015022533800702,1.0015022533800702,0.764621932899349,0.8334722453742291,0.8334722453742291,0.8334722453742291,0.6365019169861643,0.5352750000000001,0.46027500000000005,0.998834692858332,0.9974351667141637
com alter_db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_db_upgrade,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
