Avg Threads Running,1,1,1.9,2.4,2.9,3.8,4.5,4.888888888888889,5.375,6,6.833333333333333,9.166666666666666,9,9.75,11,11.5,15,15,15,15,15,21,21,21,21,21,21,21,21,21,21,46,54.5,71,88.75,106.4,125,142.71428571428572,156,166.33333333333334,174.60000000000002,194.9,213.5,228,238.39999999999998,245.20000000000002,247,246.2,246.2,246.20000000000002,246.2,246.19999999999996,245.7,245.33333333333334,245.25,245.28571428571428,246.83333333333334,248,247.75,247.33333333333331,246.5,244,28,28,28,31.5,31.5,31.5,31.5,31.5,31.5,31.5,35,35,35
Peak Threads Connected,1,1,10,10,10,10,10,10,10,10,10,15,15,15,15,15,15,15,15,15,15,21,21,21,21,21,21,21,21,21,21,46,63,104,142,177,218,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,244,28,28,28,35,35,35,35,35,35,35,35,35,35
Peak Threads Running,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,13,13,13,13,13,13,13,13,13,13,42,59,101,137,171,214,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,186,9,9,9,13,13,13,13,13,13,13,13,13,13
Sort Range,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sort Merge Passes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opened_tables,0,0,0,0,0,0.22222222222222224,0.22222222222222224,0.21555,0.21777142857142856,0.2207333333333333,0.22488000000000002,0.6648936170212766,0.7477567298105683,0.7104214123006833,0.5081009296148739,0.7961783439490445,0,0,0,0.13471097900328863,0.12772663032505555,0.3692465983537712,0.3593114996609891,0.3518695775179178,0.3350832123310622,0.33333333333333337,0.4444444444444445,0.4444444444444445,0.33333333333333337,0.33333333333333337,0.11111111111111112,0.22222222222222224,0.33333333333333337,0.33333333333333337,0.4444444444444445,0.33333333333333337,2,1.93995,1.9599428571428568,1.9866,1.9114800000000003,1.8488,1.9317333333333333,1.9665,2.433,0,0,0,0,0,0,0
table_open_cache_hits,285.6666666666667,282.22222222222223,362.11111111111114,638.2222222222223,942.1111111111111,1216.6666666666667,1505.2222222222222,1429.74315,1413.9898857142857,1400.7737333333332,1395.9426,2723.071808510638,2717.5972083748757,2225.513477600607,2033.5469455511288,2616.640127388535,214.04302203567687,514.1183435739888,639.0322553335591,789.9451808752846,929.4666888754291,1086.5696567556975,1091.9476474697458,1102.9938356594996,1083.7708030827657,1036.3333333333335,871.3333333333334,815.1111111111111,737.6666666666667,708.2222222222223,678.7777777777778,780.7777777777778,898.3333333333334,899.3333333333334,875,833.8888888888889,895.4444444444446,782.123175,665.1828285714284,532.2984333333333,406.58304000000004,262.41405,236.99953333333332,219.4614,225.13359999999997,1315.8857992073977,1561.2953104359315,1806.7048216644648,1888.180779392338,1642.7712681638045,1397.3617569352707,1151.9522457067371
table_open_cache_misses,0,0,0,0,0,0.22222222222222224,0.22222222222222224,0.21555,0.21777142857142856,0.2207333333333333,0.22488000000000002,0.6648936170212766,0.7477567298105683,0.7104214123006833,0.5081009296148739,0.7961783439490445,0,0,0,0.13471097900328863,0.12772663032505555,0.3692465983537712,0.3593114996609891,0.3518695775179178,0.3350832123310622,0.33333333333333337,0.4444444444444445,0.4444444444444445,0.33333333333333337,0.33333333333333337,0.11111111111111112,0.22222222222222224,0.33333333333333337,0.33333333333333337,0.4444444444444445,0.33333333333333337,2,1.93995,1.9599428571428568,1.9866,1.9114800000000003,1.8488,1.9317333333333333,1.9665,2.433,0,0,0,0,0,0,0
table_open_cache_overflows,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sort Scan,1,0.888888888888889,1,1,1.1111111111111112,0.888888888888889,1.1111111111111112,0.8622,0.8710857142857142,0.6622,0.67464,0.8865248226950355,0.9970089730807578,0.7104214123006833,0.7621513944223107,0.7961783439490445,0.2421301154249738,0.16995647721454174,0.4391974263460887,0.40413293700986586,0.5109065213002222,0.6154109972562853,0.7186229993219782,0.8210290142084748,1.0052496369931867,0.888888888888889,1,0.888888888888889,1,1,1,1,1,0.888888888888889,1.1111111111111112,1.1111111111111112,1.1111111111111112,0.969975,0.8710857142857142,0.7725666666666666,0.67464,0.57775,0.4829333333333333,0.2622,0.16219999999999998,0.5312417437252311,0.6303170409511228,0.7293923381770144,0.7622853368560106,0.6632100396301188,0.5641347424042272,0.46505944517833553
Slow Queries,4.666666666666667,4.333333333333334,5.222222222222222,7.222222222222223,9.88888888888889,10.88888888888889,13.333333333333334,12.394124999999999,12.195199999999998,11.5885,11.46888,20.500886524822697,20.438683948155536,15.984481776765374,14.988977423638778,18.710191082802545,2.1791710388247645,3.0592165898617516,4.099175979230162,4.714884265115102,5.364518473652333,6.400274371465367,7.186229993219781,7.506550987048913,7.93030269183514,7.222222222222223,7,7.222222222222223,6.888888888888888,7.111111111111112,7.111111111111112,7,7.444444444444445,7.666666666666667,8.222222222222223,8.11111111111111,18.333333333333336,17.351775,16.550628571428568,15.672066666666666,15.179400000000001,14.674850000000001,14.246533333333335,14.420999999999998,16.8688,9.56235138705416,11.345706737120212,13.129062087186261,13.72113606340819,11.93778071334214,10.15442536327609,8.37107001321004
Aborted Connects (attempts),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aborted Clients (timeout),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Table Locks Immediate,58.66666666666667,55.333333333333336,100.77777777777779,245.8888888888889,408.55555555555554,550.8888888888889,705.1111111111111,678.012525,679.2290857142856,681.0726999999999,688.24524,1349.9556737588653,1348.57926221336,1102.1004176157935,1008.4533200531208,1296.1783439490446,94.91500524658973,242.52789298515108,300.70383790495544,370.0510593220339,435.8032626690895,511.0372921216193,504.83265702368965,501.2968581038602,485.4238802635988,459.11111111111114,374.11111111111114,346.22222222222223,309.11111111111114,296.33333333333337,282,341.6666666666667,406.11111111111114,406.11111111111114,393.33333333333337,369.8888888888889,396.33333333333337,345.7422,289.4182285714286,225.92056666666662,162.70068,93.3644,88.85973333333334,88.2303,99.59079999999999,648.114927344782,768.9867899603698,889.8586525759576,929.9881109643329,809.1162483487449,688.2443857331572,567.3725231175694
Table Locks Waited,0,0,0.888888888888889,4.555555555555555,7.777777777777779,10.444444444444445,13.555555555555557,13.14855,13.284057142857142,13.464733333333333,13.717680000000001,23.93617021276596,22.806580259222336,18.234149582384205,16.5132802124834,20.302547770700635,1.210650577124869,4.758781362007168,5.123969974037702,6.331416013154565,7.024964667878055,7.261849767624168,7.0664594933327844,6.9201016911857165,6.589969842510891,6.555555555555555,4,4.666666666666667,4.111111111111112,3.7777777777777777,5.222222222222222,6,6.555555555555555,6.555555555555555,6,6,13,11.85525,11.432999999999998,9.712266666666666,9.10764,8.7818,9.175733333333334,9.9636,12.3272,14.166446499339497,16.808454425363276,19.450462351387053,20.32760898282695,17.68560105680317,15.04359313077939,12.401585204755614
bytes_received_rate,12453.555555555557,11696.777777777777,17502.777777777777,35354.88888888889,55172.777777777774,72562.55555555556,92123.11111111111,87948.92655,87632.09394285714,87215.93393333333,87732.65928,165966.86613475176,165218.59421734797,134529.30595102505,122194.58984063745,154906.64808917197,10297.55167890871,24522.510227854586,30119.134704819957,36745.51787566405,42824.05688875429,50149.842166414695,50417.27215693123,50777.00854315981,50098.73785323355,47087.77777777778,39096.222222222226,36399.333333333336,32637.666666666668,31389,29362.77777777778,33774.555555555555,39112.77777777778,38754.222222222226,38095.333333333336,36326.11111111111,39989.11111111111,35211.924675,29992.46111428571,24447.7618,18924.66396,12513.48725,11579.1718,11019.2172,11376.8702,80134.27542932628,95079.12351387055,110023.97159841479,114985.66116248348,100040.81307793922,85095.96499339498,70151.11690885073
bytes_sent_rate,168849.33333333334,154425.6666666667,175122.6666666667,202496.44444444444,252094.7777777778,255549.7777777778,306754.3333333334,284434.39125,272165.72268571425,253420.1875333333,243249.885,420370.0132978723,425664.25722831505,338096.41752088076,320206.8571713147,388234.47452229296,43613.929171038835,103398.29156426011,154678.0136019867,186039.90333291172,209433.4834706239,277160.55843692255,304315.52106387785,321676.82196969696,359004.5794705685,354586.8888888889,339006.8888888889,352676.22222222225,338835.8888888889,360238.3333333334,339622.55555555556,370626.6666666667,377124.8888888889,375514.22222222225,392999.8888888889,380660.44444444444,375359.1111111111,342542.899125,296933.7383428571,253891.0117333333,194791.73064000002,170108.5502,122553.02613333333,91830.4371,84908.6182,221151.5108982827,262395.7315059445,303639.9521136063,317333.03335535,276088.8127476882,234844.59214002645,193600.37153236457
qcache_hits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qcache_inserts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qcache_not_cached,27,25.444444444444446,45,107.44444444444446,176.77777777777777,241.11111111111114,306.77777777777777,294.65684999999996,294.97139999999996,295.6723,298.64064,591.6445035460993,591.9740777667,486.0466495823842,442.8099601593625,572.8503184713375,50.120933892969575,132.22613927291349,171.2869962749746,210.68797116114342,253.53736119523523,295.7665252813707,291.0423147254011,288.2984738463473,278.34245504300236,265.55555555555554,216.55555555555557,198.11111111111111,177.11111111111111,164.33333333333334,155.88888888888889,193.11111111111111,229.33333333333334,229.22222222222223,220.66666666666669,209,220.33333333333334,191.62394999999998,160.27977142857142,124.71433333333331,86.35392,47.8377,45.9994,46.278299999999994,53.2016,292.71420079260236,347.3046895640687,401.895178335535,420.01922060766185,365.4287318361954,310.8382430647292,256.24775429326286
qcache_lowmem_prunes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com admin_commands,1,1,1,1,1,1,1,0.8622,0.7621999999999999,0.6622,0.5622,0.9973404255319149,0.9970089730807578,0.8288249810174639,0.7621513944223107,0.9952229299363056,0.2421301154249738,0.3399129544290835,0.4391974263460887,0.5388439160131545,0.6386331516252777,0.7384931967075424,0.8383934992089745,0.9383188733811141,1.0052496369931867,1,1,1,1,1,1,1,1,1,1,1,1,0.8622,0.7621999999999999,0.6622,0.5622,0.4622,0.36219999999999997,0.2622,0.16219999999999998,0.5312417437252311,0.6303170409511228,0.7293923381770144,0.7622853368560106,0.6632100396301188,0.5641347424042272,0.46505944517833553
com alter_db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_db_upgrade,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_function,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_instance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_procedure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_server,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_table,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_tablespace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_user,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com analyze,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com assign_to_keycache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com begin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com binlog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com call_procedure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com change_db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com change_master,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com change_repl_filter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com check,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com checksum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com commit,0,0,1.777777777777778,7,12.555555555555555,17.11111111111111,21.88888888888889,21.231675,21.450485714285712,21.74223333333333,22.15068,41.66666666666667,41.00199401794616,33.03459567198177,30.232005312084993,38.81369426751592,2.1791710388247645,3.0592165898617516,2.9279828423072582,3.233063496078927,3.7040722794266103,4.307876980793997,4.191967496044873,4.105145071042374,3.9093041438623928,3,2.2222222222222223,2,1.6666666666666667,1.3333333333333335,1.3333333333333335,1.777777777777778,2.111111111111111,2.111111111111111,2,1.777777777777778,4.222222222222222,3.9876750000000003,3.811,3.200633333333333,2.8110000000000004,2.5421,2.6561333333333335,2.8842,3.5683999999999996,20.187186261558786,23.952047556142666,27.716908850726547,28.9668428005284,25.201981505944516,21.437120211360632,17.672258916776748
com create_compression_dictionary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_function,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_procedure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_server,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_table,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_trigger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_udf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_user,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_view,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com dealloc_sql,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com delete,0,0,0,1.1111111111111112,1.8888888888888888,2.2222222222222223,3.3333333333333335,3.2332499999999995,3.266571428571428,3.311,3.3731999999999998,18.838652482269502,19.940179461615156,18.115746013667426,19.05378486055777,27.86624203821656,0.9685204616998953,11.55704045058884,12.443927079805848,16.83887237541108,18.00945487583283,22.154795901226272,21.55868997965934,21.112174651075065,20.104992739863732,19.555555555555557,13.555555555555557,11.666666666666668,7.444444444444445,7.444444444444445,5.555555555555555,5.555555555555555,8.88888888888889,8.88888888888889,8.88888888888889,7.777777777777779,8.11111111111111,7.652025,5.988714285714285,3.6421,3.7105200000000003,0.34665,0.36219999999999997,0.3933,0.4866,7.61446499339498,9.034544253632761,10.45462351387054,10.926089828269486,9.506010568031703,8.085931307793924,6.665852047556143
com delete_multi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com do,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_compression_dictionary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
