Avg Threads Running,2,2,2.8,3.7,4.4,4.800000000000001,5.3999999999999995,5.9,6.3,6.8,7.5,7.8,7.599999999999999,7.4,7.2,7.199999999999999,7,6.9,7.1,7.199999999999999,7.1,7.333333333333333,7.25,8.875,9.5,10.125,10.714285714285715,11.5,12.2,13.2,14.5,13.4,14.333333333333334,12.8,13,13.666666666666666,13.666666666666666,13,13,13,13,15,11,20.5,19,19,19,23,23,19.333333333333332,17.75,16.8,16.8,13.5,12.666666666666666,12.666666666666666,12.666666666666666,12.666666666666666,12.666666666666666,13,13,45,50.5,65.33333333333334,82.25,100.6,120.66666666666666,140.57142857142856,160.375,176,188.5,214.10000000000002,238.1,256,270.3,280,284.8,284.6,270.4,252,246.55555555555554,239.75,231.71428571428572,224.66666666666666,214.4,200.25,177.33333333333331,137,117,15,13.5,13,13,15.75,15.75,17.6,17.333333333333336,17.333333333333336,17.333333333333336,17.8,19.25,25.75,25.75,23,22.6,22,23.75,23.75,23.75,23.75,23.75,19,19
Peak Threads Connected,2,2,10,11,11,11,11,11,11,11,11,11,11,9,9,9,9,9,9,9,9,9,9,22,22,22,22,22,22,22,22,22,22,19,19,19,19,19,19,19,19,19,11,30,30,30,30,30,30,30,30,30,30,16,13,13,13,13,13,13,13,45,56,95,133,174,221,260,299,301,301,301,301,301,301,301,301,301,301,301,301,296,276,276,271,269,258,157,117,15,15,15,15,24,24,25,25,25,25,25,25,38,38,38,38,38,38,38,38,38,38,23,23
Peak Threads Running,1,1,1,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,1,13,13,13,13,13,13,13,13,13,13,5,5,5,5,5,5,4,4,11,50,89,130,171,217,256,295,299,299,299,299,299,299,299,299,299,299,299,299,292,274,274,267,267,255,118,93,1,1,1,1,5,5,5,5,5,5,5,5,10,10,10,10,10,10,10,10,10,10,5,5
Sort Merge Passes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opened_tables,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22155754957350174,0.3326126725428239,0.25,0.22256843979523705,0.25,0.23681904761904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666669,0.14308198597796537,0.12534469791927802,0.12534469791927802,0.11840952380952381,0,0,0,0,0,0,0.23977505112474443,0.16938827098078868,0.14614954107902395,0.13457139265962795,1.0211008437123343,1.4762462361993975,2.9931314744298403,3.048636876410128,2.8959679215860996,2.888888888888889,3,3.2222222222222223,4.222222222222222,4.222222222222222,4.111111111111112,3,4.333333333333334,4.555555555555555,4.311,4.246542857142857,4.083566666666666,3.1483200000000005,2.4265499999999998,2.1732,1.9665,0.32439999999999997,0,0,0,0,0,0.1269479706029731,0.12258961858330944,0.12646114138227701,0.11212216805276742,0.11453333333333333,0.11910666666666665,0.12496875781054737,0.12496875781054737,0,0,0,0.13398051774753134,0.13333333333333333,0.13333333333333333,0.13946490525753935,0.11944889244729115,0.1634795713328868,0.12998995311453448
table_open_cache_hits,280.11111111111114,279.22222222222223,473,720.8888888888889,971.2222222222223,1250.2222222222222,1465.7777777777778,1727.2222222222222,1968.6666666666667,2185.1111111111113,2447.666666666667,2512.4444444444443,2538.222222222222,2580.777777777778,2566,2561.777777777778,2538.666666666667,2531.3333333333335,2469.666666666667,2460.3333333333335,2453.888888888889,2082.536325,1787.250114285714,2431.329043709785,2443.222222222222,2452,2161.2429916666665,2011.9301428571428,1769.7690666666665,2587.12750636978,2526.858473307833,2439.75,2451.4800801246383,2472.5,2044.695657142857,1025.2499999999998,1025.2499999999998,2451.475737868934,2451.475737868934,2542.5195540023296,1944.3282659344318,2541.7081425442966,2453.075512585431,2418.2313315178444,2418.2313315178444,2418.2313315178444,431.2,431.2,2414.5,2424.3811704106456,2376.6608172474307,2376.6608172474307,1989.8720476190476,671.1,671.1,671.1,671.1,591.82108190091,329.6744691607684,491.2990797546013,556.6098584428717,638.9657935974926,742.8340874811463,872.0201205303335,964.8499358759897,1054.4203558121442,1081.9143253321636,1064.2682111828915,871,769.6666666666667,708.6666666666667,676.1111111111111,626.6666666666667,628.1111111111111,644.2222222222223,1121.7777777777778,1350.4444444444446,1274.008275,1251.7501714285713,1209.5083,1136.0937600000002,1067.3353499999998,991.5828666666666,931.3344,387.00919999999996,591.7141683778234,794.3444022289766,703.05,1319.3930809726749,1272,1811.2936445632204,2026.038626326355,2090.0232836248924,1853.0430714080871,1610.6822666666667,1410.222933333333,2468.632841789553,2468.632841789553,2463.438981781882,2440.1913875598084,2458.875,1594.7701027488656,1587.0666666666666,1587.0666666666666,1660.050767280491,1421.8001668001066,1174.9276791694574,934.2377930341594
table_open_cache_misses,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22155754957350174,0.3326126725428239,0.25,0.22256843979523705,0.25,0.23681904761904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666669,0.14308198597796537,0.12534469791927802,0.12534469791927802,0.11840952380952381,0,0,0,0,0,0,0.23977505112474443,0.16938827098078868,0.14614954107902395,0.13457139265962795,1.0211008437123343,1.4762462361993975,2.9931314744298403,3.048636876410128,2.8959679215860996,2.888888888888889,3,3.2222222222222223,4.222222222222222,4.222222222222222,4.111111111111112,3,4.333333333333334,4.555555555555555,4.311,4.246542857142857,4.083566666666666,3.1483200000000005,2.4265499999999998,2.1732,1.9665,0.32439999999999997,0,0,0,0,0,0.1269479706029731,0.12258961858330944,0.12646114138227701,0.11212216805276742,0.11453333333333333,0.11910666666666665,0.12496875781054737,0.12496875781054737,0,0,0,0.13398051774753134,0.13333333333333333,0.13333333333333333,0.13946490525753935,0.11944889244729115,0.1634795713328868,0.12998995311453448
table_open_cache_overflows,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.22222222222222224,0.22222222222222224,0.33333333333333337,0.4444444444444445,0.4311,0.4355428571428571,0.3311,0.33732,0.34665,0.24146666666666666,0.2622,0.16219999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sort Scan,0.888888888888889,0.888888888888889,1,1.1111111111111112,1,1,1,0.888888888888889,0.888888888888889,1,1,1.1111111111111112,1,1,1,0.888888888888889,1.1111111111111112,1.1111111111111112,1,1.1111111111111112,0.888888888888889,0.754425,0.6533142857142856,0.9984468604393166,1,1,0.8788666666666666,0.8939428571428572,0.6872,1.1077877478675087,0.9978380176284716,0.875,0.8902737591809482,1,0.7104571428571429,0.29999999999999993,0.29999999999999993,1.0005002501250624,1.0005002501250624,1.164919287735064,0.890842902313197,1.1945052757316346,0.8334722453742291,0.8599684678228463,0.8599684678228463,0.8599684678228463,0.2,0.2,1,1.144655887823723,1.1281022812735022,1.1281022812735022,0.9472761904761905,0.45,0.45,0.45,0.45,0.396840242669363,0.16344792719919107,0.23977505112474443,0.33877654196157736,0.4384486232370718,0.6728569632981397,0.638188027320209,0.861143637782982,0.8380768128403553,0.938042115818501,1.0024504343951883,1.1111111111111112,1,1,1,1.1111111111111112,0.888888888888889,1.1111111111111112,1.1111111111111112,1,0.754425,0.7621999999999999,0.6622,0.44976000000000005,0.34665,0.36219999999999997,0.1311,0,0.48028747433264884,0.33895643363728467,0.3,0.5532046461101362,0.5333333333333333,0.8886357942208118,0.9807169486664755,1.0116891310582161,0.8969773444221394,0.6872,0.7146399999999999,0.9997500624843789,0.9997500624843789,0.9982530571499876,0.8901746967842439,0.875,0.6699025887376567,0.6666666666666666,0.6666666666666666,0.6973245262876968,0.5972444622364558,0.3269591426657736,0.25997990622906897
Slow Queries,4.444444444444445,4.555555555555555,6.111111111111112,9,11.666666666666668,14,16.444444444444446,18,19.444444444444446,21.88888888888889,23.88888888888889,24.666666666666668,23,21.88888888888889,20.88888888888889,19.555555555555557,19.11111111111111,18.333333333333336,17.77777777777778,16.88888888888889,15.666666666666668,13.256325,11.432999999999998,14.643887286443311,14.666666666666668,14.333333333333334,12.963283333333331,10.9508,9.391733333333333,15.730586019718624,16.13171461832696,15.625,15.468506565768973,15.875,13.617095238095237,6.299999999999999,6.299999999999999,15.382691345672834,15.382691345672834,15.809618904975869,12.090010817107672,16.125821222377066,17.8363060510085,17.486025512397877,17.486025512397877,17.486025512397877,3,3,20.666666666666668,19.888396050937185,19.303083479568816,19.303083479568816,16.45892380952381,4.5,4.5,4.5,4.5,3.96840242669363,2.4517189079878663,3.1170756646216775,3.557153690596562,4.384486232370718,5.113712921065862,5.74369224588188,6.520087543214006,7.422966056586004,7.856102719979946,8.465137001559368,7.666666666666667,7.111111111111112,7,7,6.666666666666667,6.222222222222223,6.222222222222223,11,12.777777777777779,11.747475,11.541885714285714,10.815933333333332,10.119600000000002,9.937299999999999,9.900133333333333,9.5703,4.055,5.763449691991786,5.931737588652482,5.25,7.883166207069441,7.6,11.171421413061633,12.013782621164324,12.393191855463147,10.987972469171208,8.475466666666666,7.503719999999999,17.370657335666085,17.370657335666085,18.218118292987274,17.247134750194725,18.125,10.852421937550039,10.8,10.8,11.29665732586069,9.675360288230584,7.029621567314132,5.589567983924983
Aborted Connects (attempts),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.92472110804713,9.356204054355091,14.11111111111111,17.88888888888889,22.11111111111111,23.555555555555557,25.22222222222222,26.22222222222222,27.111111111111114,22.444444444444446,17.77777777777778,12.609675,9.037514285714284,4.9665,3.5980800000000004,1.96435,0.9658666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aborted Clients (timeout),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.92472110804713,9.356204054355091,14.11111111111111,17.88888888888889,22.11111111111111,23.555555555555557,25.22222222222222,26.22222222222222,27.111111111111114,22.444444444444446,17.77777777777778,12.609675,9.037514285714284,4.9665,3.5980800000000004,1.96435,0.9658666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Table Locks Immediate,59,58.22222222222223,160,291.11111111111114,425.6666666666667,573.4444444444445,690.5555555555555,827.2222222222223,955.5555555555557,1071,1210,1246.111111111111,1257.5555555555557,1277.5555555555557,1266.5555555555557,1262.888888888889,1252.888888888889,1247.7777777777778,1217.111111111111,1213,1208.111111111111,1025.1558,878.5988285714286,1200.6878189483027,1205.111111111111,1208.2222222222222,1065.4061166666665,992.3883142857143,872.0568,1280.7134153096267,1250.1247297522036,1204.375,1208.5466280881371,1220.375,1009.9148285714285,501.44999999999993,501.44999999999993,1201.2256128064032,1201.2256128064032,1245.9643867532036,952.8201156598436,1246.6653394385826,1206.3677279546591,1192.9195929482585,1192.9195929482585,1192.9195929482585,217.2,217.2,1205.8333333333335,1210.330519387609,1182.501880170469,1182.501880170469,988.4827047619049,329.85,329.85,329.85,329.85,290.8838978766431,159.36172901921128,241.45347648261765,271.0212335692619,307.6447839713454,355.8067621920563,417.11969465648855,460.09674361547894,501.6488351144412,508.7705925670595,495.210514591223,394.6666666666667,339.6666666666667,311.33333333333337,296.77777777777777,273.33333333333337,275.77777777777777,286.44444444444446,529.6666666666667,647.7777777777778,616.149675,611.8288285714285,592.5586333333333,557.81484,525.5214,489.45293333333336,459.89879999999994,189.77399999999997,293.21550308008216,390.47781155015196,345.6,647.8026405949695,624.5333333333333,894.3484528979455,998.9828018353886,1030.5318411241756,913.6835474620017,793.4869333333334,696.1784666666665,1221.1947013246688,1221.1947013246688,1217.1200399301224,1204.51763658618,1215.125,784.4559314117961,780.6666666666666,780.6666666666666,816.567020282893,699.3732652788897,574.1402545210984,456.5247153382452
Table Locks Waited,0,0,3.1111111111111116,6,10.11111111111111,13.444444444444446,15.777777777777777,18.555555555555557,21.333333333333336,24,26.333333333333336,25.444444444444446,26.111111111111114,25.666666666666668,26.444444444444446,25.444444444444446,25.666666666666668,24.77777777777778,23.333333333333336,24.444444444444446,25.333333333333336,21.1239,17.748371428571424,22.187708009762595,23.555555555555557,23.666666666666668,21.53223333333333,20.672428571428572,17.638133333333332,24.14977290351169,23.94811242308332,22.125,22.70198085911418,22.5,17.998247619047618,8.999999999999998,8.999999999999998,24.63731865932966,24.63731865932966,27.2923947412215,20.871176568480614,27.274537129205658,25.170861810301716,23.792460943098753,23.792460943098753,23.792460943098753,3,3,19,18.88682214909143,19.428428177488094,19.428428177488094,16.577333333333335,6.15,6.15,6.15,6.15,5.423483316481294,3.7593023255813947,4.555725971370144,3.726541961577351,4.092187150212671,4.979141528406234,5.488417034953796,5.781964425114308,6.3454387257912614,6.3317842817748815,6.01470260637113,3.8888888888888893,3.7777777777777777,3.555555555555556,4.111111111111112,4.111111111111112,4.777777777777778,6.111111111111112,19,25.666666666666668,24.896025,24.934828571428568,24.8325,23.72484,23.68775,23.543,23.2047,9.732,5.523305954825462,8.134954407294833,7.2,12.308803375950529,11.866666666666665,16.37628820778353,18.878801261829654,19.47501577287066,17.266813880126183,15.003866666666667,12.625306666666665,23.744063984004,23.744063984004,24.332418268030946,23.700901301880492,23.5,17.14950627168401,17.066666666666666,17.066666666666666,17.851507872965037,15.289458233253267,13.568804420629604,10.789166108506363
